unit_id,county,township,service_point_count,essential_service_count,service_accessibility_score,service_gap_score,nearest_essential_service_distance_m,estimated_nearest_essential_travel_time_min,road_segment_count,road_length_km,mean_road_speed_kmh,capacity_norm,essential_norm,travel_time_inverse_norm
云阳县|新津乡|367,云阳县,新津乡,154.0,10.0,0.201169,0.798831,477.557,1.127,13.0,57.923125,34.325779,0.0,0.0,0.0
垫江县|裴兴镇|314,垫江县,裴兴镇,198.0,8.0,0.201159,0.798841,538.688,1.264,11.0,10.987095,34.531757,0.0,0.0,0.0
江津区|夏坝镇|686,江津区,夏坝镇,222.0,22.0,0.201151,0.798849,1363.868,2.244,4.0,15.459106,49.225469,0.0,0.0,0.0
城口县|庙坝镇|331,城口县,庙坝镇,437.0,16.0,0.201124,0.798876,1965.393,3.147,39.0,40.160819,50.592712,0.0,0.0,0.0
大足区|宝顶镇|905,大足区,宝顶镇,513.0,20.0,0.201124,0.798876,1574.642,3.839,77.0,85.317296,33.226475,0.0,0.0,0.0
武隆县|石桥苗族土家族乡|622,武隆县,石桥苗族土家族乡,217.0,8.0,0.201098,0.798902,613.721,1.39,15.0,39.185899,35.770437,0.0,0.0,0.0
奉节县|羊市镇|939,奉节县,羊市镇,171.0,10.0,0.201051,0.798949,588.626,1.252,6.0,40.914448,38.086411,0.0,0.0,0.0
武隆县|土坎镇|601,武隆县,土坎镇,322.0,18.0,0.200978,0.799022,1305.122,2.63,20.0,39.298164,40.201548,0.0,0.0,0.0
万州区|长岭镇|291,万州区,长岭镇,451.0,19.0,0.200894,0.799106,2695.34,3.47,60.0,67.108357,62.925255,0.0,0.0,0.0
云阳县|清水土家族自治乡|914,云阳县,清水土家族自治乡,567.0,24.0,0.200866,0.799134,2236.76,4.44,26.0,62.55688,40.802842,0.0,0.0,0.0
黔江区|黄溪镇|779,黔江区,黄溪镇,229.0,17.0,0.200865,0.799135,1207.71,2.057,17.0,17.406318,47.56357,0.0,0.0,0.0
万州区|九池乡|14,万州区,九池乡,289.0,26.0,0.20079,0.79921,1547.559,2.97,38.0,54.107314,42.204255,0.0,0.0,0.0
永川区|永荣镇|635,永川区,永荣镇,198.0,12.0,0.200752,0.799248,865.289,1.6,3.0,11.07699,43.810768,0.0,0.0,0.0
南川区|冷水关乡|393,南川区,冷水关乡,149.0,14.0,0.200723,0.799277,821.013,1.444,6.0,24.129098,46.068143,0.0,0.0,0.0
垫江县|鹤游镇|318,垫江县,鹤游镇,245.0,11.0,0.200719,0.799281,898.615,1.82,1.0,6.744955,40.0,0.0,0.0,0.0
大足区|玉龙镇|40,大足区,玉龙镇,375.0,23.0,0.20059,0.79941,1687.735,3.339,46.0,50.079838,40.942267,0.0,0.0,0.0
石柱土家族自治县|石家乡|845,石柱土家族自治县,石家乡,141.0,3.0,0.200581,0.799419,469.487,0.77,3.0,13.226937,49.365851,0.0,0.0,0.0
永川区|临江镇|624,永川区,临江镇,500.0,28.0,0.200559,0.799441,2098.457,4.363,16.0,31.840309,38.956752,0.0,0.0,0.0
石柱土家族自治县|三河镇|985,石柱土家族自治县,三河镇,555.0,21.0,0.200484,0.799516,3321.048,4.285,35.0,80.952708,62.775773,0.0,0.0,0.0
石柱土家族自治县|沙子镇|839,石柱土家族自治县,沙子镇,278.0,4.0,0.200454,0.799546,1128.617,1.681,92.0,163.930118,54.372966,0.0,0.0,0.0
大足区|古龙镇|435,大足区,古龙镇,115.0,5.0,0.200414,0.799586,336.864,0.78,4.0,9.34871,35.0,0.0,0.0,0.0
武隆县|羊角镇|881,武隆县,羊角镇,340.0,5.0,0.200342,0.799658,1768.496,2.11,31.0,62.949943,67.891673,0.0,0.0,0.0
万州区|小周镇|229,万州区,小周镇,121.0,5.0,0.200312,0.799688,457.347,0.853,51.0,46.577925,43.406404,0.0,0.0,0.0
万州区|新田镇|246,万州区,新田镇,702.0,51.0,0.200306,0.799694,4613.792,6.998,87.0,138.01596,53.402039,0.0,0.0,0.0
大足区|国梁镇|437,大足区,国梁镇,288.0,13.0,0.20029,0.79971,780.862,2.304,39.0,29.802118,27.45042,0.0,0.0,0.0
万州区|长滩镇|292,万州区,长滩镇,418.0,10.0,0.200288,0.799712,1768.961,2.876,32.0,92.701093,49.819363,0.0,0.0,0.0
黔江区|白石乡|770,黔江区,白石乡,262.0,13.0,0.200247,0.799753,810.532,2.154,6.0,73.435299,30.486174,0.0,0.0,0.0
丰都县|栗子乡|352,丰都县,栗子乡,118.0,3.0,0.200191,0.799809,300.399,0.734,14.0,23.825684,33.148369,0.0,0.0,0.0
万州区|孙家镇|171,万州区,孙家镇,203.0,9.0,0.2001,0.7999,1066.024,1.615,33.0,57.544221,53.453007,0.0,0.0,0.0
南川区|兴隆镇|902,南川区,兴隆镇,271.0,14.0,0.20006,0.79994,1473.972,2.318,29.0,39.762652,51.500514,0.0,0.0,0.0
云阳县|大阳乡|365,云阳县,大阳乡,187.0,5.0,0.200022,0.799978,570.61,1.294,10.0,32.384217,35.730511,0.0,0.0,0.0
铜梁区|维新镇|94,铜梁区,维新镇,145.0,9.0,0.200019,0.799981,1273.496,1.289,2.0,33.872693,80.0,0.0,0.0,0.0
巫溪县|大河乡|452,巫溪县,大河乡,208.0,10.0,0.200011,0.799989,972.373,1.718,7.0,9.317216,45.841684,0.0,0.0,0.0
酉阳土家族苗族自治县|李溪镇|986,酉阳土家族苗族自治县,李溪镇,492.0,39.0,0.199942,0.800058,3134.423,5.125,11.0,34.477948,49.539086,0.0,0.0,0.0
綦江区|横山镇|126,綦江区,横山镇,300.0,21.0,0.199893,0.800107,1438.754,2.94,4.0,11.575762,39.64535,0.0,0.0,0.0
奉节县|红土乡|938,奉节县,红土乡,343.0,11.0,0.199891,0.800109,1311.184,2.59,8.0,74.064757,41.004171,0.0,0.0,0.0
开县|白泉乡|882,开县,白泉乡,310.0,9.0,0.199877,0.800123,949.284,2.29,36.0,30.632945,33.582985,0.0,0.0,0.0
合川区|涞滩镇|172,合川区,涞滩镇,398.0,10.0,0.199841,0.800159,1308.849,2.86,5.0,27.41824,37.072826,0.0,0.0,0.0
大足区|季家镇|438,大足区,季家镇,222.0,12.0,0.199802,0.800198,971.96,1.968,1.0,14.913726,40.0,0.0,0.0,0.0
奉节县|大树镇|426,奉节县,大树镇,378.0,5.0,0.199752,0.800248,1073.397,2.473,32.0,37.201742,35.153952,0.0,0.0,0.0
奉节县|青莲镇|941,奉节县,青莲镇,572.0,12.0,0.199618,0.800382,1809.367,4.046,15.0,75.998414,36.220106,0.0,0.0,0.0
云阳县|鱼泉镇|46,云阳县,鱼泉镇,257.0,11.0,0.199592,0.800408,981.056,2.164,10.0,21.024952,36.715162,0.0,0.0,0.0
铜梁区|庆隆镇|83,铜梁区,庆隆镇,149.0,10.0,0.199583,0.800417,892.196,1.478,3.0,5.167473,48.8938,0.0,0.0,0.0
涪陵区|增福乡|488,涪陵区,增福乡,313.0,12.0,0.199437,0.800563,1591.99,2.588,16.0,33.025378,49.821803,0.0,0.0,0.0
秀山土家族苗族自治县|洪安镇|834,秀山土家族苗族自治县,洪安镇,352.0,23.0,0.199417,0.800583,2197.439,3.492,58.0,61.127994,50.972664,0.0,0.0,0.0
梁平县|合兴镇|588,梁平县,合兴镇,254.0,14.0,0.199391,0.800609,970.896,2.381,29.0,67.658007,33.030732,0.0,0.0,0.0
荣昌县|远觉镇|729,荣昌县,远觉镇,129.0,13.0,0.199257,0.800743,766.361,1.622,7.0,22.874461,38.259279,0.0,0.0,0.0
潼南县|五桂镇|699,潼南县,五桂镇,140.0,10.0,0.199249,0.800751,769.266,1.512,23.0,62.240647,41.210501,0.0,0.0,0.0
巫溪县|通城镇|474,巫溪县,通城镇,256.0,18.0,0.199189,0.800811,1221.159,2.681,27.0,61.856733,36.898759,0.0,0.0,0.0
石柱土家族自治县|沿溪镇|841,石柱土家族自治县,沿溪镇,193.0,11.0,0.19918,0.80082,1309.639,1.897,26.0,75.655275,55.91996,0.0,0.0,0.0
梁平县|铁门乡|579,梁平县,铁门乡,78.0,4.0,0.199166,0.800834,578.69,0.808,9.0,11.892224,58.033201,0.0,0.0,0.0
合川区|双凤镇|124,合川区,双凤镇,351.0,11.0,0.199129,0.800871,1413.953,2.823,17.0,49.587857,40.57204,0.0,0.0,0.0
忠县|兴峰乡|219,忠县,兴峰乡,158.0,12.0,0.199079,0.800921,1023.792,1.776,17.0,21.478734,46.683732,0.0,0.0,0.0
荣昌县|古昌镇|615,荣昌县,古昌镇,280.0,16.0,0.199071,0.800929,1283.052,2.723,8.0,19.733153,38.162384,0.0,0.0,0.0
梁平县|紫照乡|572,梁平县,紫照乡,92.0,6.0,0.198962,0.801038,481.355,1.06,14.0,17.790136,36.785768,0.0,0.0,0.0
彭水苗族土家族自治县|平安镇|1000,彭水苗族土家族自治县,平安镇,202.0,6.0,0.198938,0.801062,770.556,1.702,8.0,18.094119,36.681521,0.0,0.0,0.0
秀山土家族苗族自治县|妙泉镇|825,秀山土家族苗族自治县,妙泉镇,105.0,7.0,0.198864,0.801136,559.991,1.218,10.0,26.872098,37.230495,0.0,0.0,0.0
黔江区|水田乡|766,黔江区,水田乡,105.0,5.0,0.198863,0.801137,793.386,1.101,20.0,15.363224,58.354081,0.0,0.0,0.0
江津区|广兴镇|687,江津区,广兴镇,205.0,11.0,0.198748,0.801252,1319.836,2.068,16.0,30.637784,51.694457,0.0,0.0,0.0
大足区|宝兴镇|904,大足区,宝兴镇,359.0,17.0,0.198748,0.801252,1841.797,3.322,18.0,45.195746,44.911635,0.0,0.0,0.0
彭水苗族土家族自治县|长生镇|807,彭水苗族土家族自治县,长生镇,110.0,5.0,0.198744,0.801256,493.518,1.157,14.0,21.210023,34.56306,0.0,0.0,0.0
武隆县|浩口苗族仡佬族乡|621,武隆县,浩口苗族仡佬族乡,89.0,4.0,0.19874,0.80126,434.283,0.973,3.0,12.821195,36.160868,0.0,0.0,0.0
潼南县|太安镇|709,潼南县,太安镇,439.0,22.0,0.198731,0.801269,2522.063,4.086,3.0,15.621237,50.0,0.0,0.0,0.0
江津区|朱杨镇|465,江津区,朱杨镇,325.0,20.0,0.198723,0.801277,1803.119,3.307,4.0,32.953784,44.159401,0.0,0.0,0.0
梁平县|梁平县农场|147,梁平县,梁平县农场,14.0,2.0,0.198486,0.801514,154.63,0.479,3.0,6.242489,26.137091,0.0,0.0,0.0
南川区|河图乡|202,南川区,河图乡,117.0,7.0,0.198464,0.801536,623.619,1.385,13.0,10.207804,36.464054,0.0,0.0,0.0
云阳县|外郎乡|363,云阳县,外郎乡,105.0,7.0,0.198445,0.801555,467.081,1.319,10.0,69.787124,28.678313,0.0,0.0,0.0
酉阳土家族苗族自治县|腴地乡|864,酉阳土家族苗族自治县,腴地乡,123.0,2.0,0.198351,0.801649,494.165,1.144,4.0,5.360617,35.0,0.0,0.0,0.0
铜梁区|太平镇|502,铜梁区,太平镇,306.0,14.0,0.198299,0.801701,2282.14,2.942,15.0,32.90326,62.84224,0.0,0.0,0.0
石柱土家族自治县|临溪镇|673,石柱土家族自治县,临溪镇,411.0,22.0,0.198286,0.801714,1859.477,4.037,23.0,49.667912,37.3128,0.0,0.0,0.0
石柱土家族自治县|大歇镇|976,石柱土家族自治县,大歇镇,381.0,11.0,0.19828,0.80172,2280.309,3.203,21.0,80.634103,57.659809,0.0,0.0,0.0
荣昌县|清江镇|751,荣昌县,清江镇,254.0,14.0,0.198255,0.801745,1244.484,2.648,5.0,14.257263,38.068214,0.0,0.0,0.0
彭水苗族土家族自治县|梅子垭乡|656,彭水苗族土家族自治县,梅子垭乡,178.0,6.0,0.198191,0.801809,778.264,1.742,4.0,27.81181,36.192076,0.0,0.0,0.0
巫山县|当阳乡|894,巫山县,当阳乡,125.0,1.0,0.198044,0.801956,506.314,1.172,12.0,41.457525,35.0,0.0,0.0,0.0
铜梁区|水口镇|85,铜梁区,水口镇,110.0,6.0,0.198024,0.801976,634.415,1.39,11.0,15.05821,36.962165,0.0,0.0,0.0
南川区|石墙镇|204,南川区,石墙镇,92.0,7.0,0.198015,0.801985,625.76,1.349,15.0,18.055567,37.58178,0.0,0.0,0.0
涪陵区|同乐乡|487,涪陵区,同乐乡,306.0,20.0,0.197957,0.802043,1657.472,3.383,8.0,30.680102,39.682397,0.0,0.0,0.0
南川区|三泉镇|899,南川区,三泉镇,493.0,18.0,0.197949,0.802051,2836.342,4.39,149.0,142.97163,52.333863,0.0,0.0,0.0
云阳县|红狮镇|912,云阳县,红狮镇,451.0,14.0,0.197942,0.802058,2104.779,3.879,50.0,137.330217,43.955457,0.0,0.0,0.0
忠县|黄金镇|155,忠县,黄金镇,450.0,13.0,0.19793,0.80207,1815.433,3.807,19.0,33.12852,38.624794,0.0,0.0,0.0
彭水苗族土家族自治县|龙溪乡|815,彭水苗族土家族自治县,龙溪乡,229.0,4.0,0.197923,0.802077,1969.048,1.994,45.0,22.415953,80.0,0.0,0.0,0.0
巫山县|抱龙镇|895,巫山县,抱龙镇,367.0,15.0,0.19791,0.80209,1894.073,3.459,47.0,81.416387,44.349907,0.0,0.0,0.0
铜梁区|安溪镇|504,铜梁区,安溪镇,143.0,10.0,0.197766,0.802234,860.787,1.883,8.0,14.5339,37.030863,0.0,0.0,0.0
涪陵区|罗云乡|137,涪陵区,罗云乡,214.0,12.0,0.197704,0.802296,1109.36,2.435,26.0,73.329187,36.896103,0.0,0.0,0.0
彭水苗族土家族自治县|万足镇|993,彭水苗族土家族自治县,万足镇,120.0,3.0,0.197702,0.802298,722.638,1.348,20.0,10.786289,43.41367,0.0,0.0,0.0
合川区|铜溪镇|263,合川区,铜溪镇,419.0,20.0,0.197655,0.802345,1884.924,4.15,142.0,98.506093,36.792566,0.0,0.0,0.0
奉节县|新民镇|495,奉节县,新民镇,416.0,19.0,0.197612,0.802388,2282.427,4.044,8.0,37.923054,45.713465,0.0,0.0,0.0
綦江区|石壕镇|432,綦江区,石壕镇,419.0,40.0,0.197608,0.802392,2458.536,5.329,25.0,55.672997,37.369677,0.0,0.0,0.0
彭水苗族土家族自治县|连湖镇|805,彭水苗族土家族自治县,连湖镇,312.0,15.0,0.19755,0.80245,1455.725,3.214,3.0,7.933472,36.687456,0.0,0.0,0.0
忠县|洋渡镇|5,忠县,洋渡镇,224.0,7.0,0.19748,0.80252,1457.91,2.254,51.0,56.85109,52.392982,0.0,0.0,0.0
彭水苗族土家族自治县|普子镇|1002,彭水苗族土家族自治县,普子镇,343.0,11.0,0.197441,0.802559,785.015,3.179,0.0,0.0,20.0,0.0,0.0,0.0
梁平县|复平乡|592,梁平县,复平乡,80.0,6.0,0.197429,0.802571,670.252,1.357,2.0,9.774628,40.0,0.0,0.0,0.0
丰都县|兴义镇|344,丰都县,兴义镇,872.0,51.0,0.197377,0.802623,5190.558,8.689,82.0,98.245505,48.389776,0.0,0.0,0.0
荣昌县|清升镇|747,荣昌县,清升镇,222.0,13.0,0.197346,0.802654,1132.317,2.621,2.0,4.396041,35.0,0.0,0.0,0.0
丰都县|董家镇|357,丰都县,董家镇,272.0,22.0,0.197282,0.802718,1677.844,3.469,9.0,15.638573,39.171792,0.0,0.0,0.0
石柱土家族自治县|悦崃镇|69,石柱土家族自治县,悦崃镇,306.0,19.0,0.197262,0.802738,1641.836,3.49,6.0,9.265764,38.100614,0.0,0.0,0.0
潼南县|宝龙镇|710,潼南县,宝龙镇,204.0,8.0,0.197258,0.802742,1317.537,2.238,4.0,13.579332,47.677782,0.0,0.0,0.0
黔江区|黑溪镇|508,黔江区,黑溪镇,436.0,19.0,0.197256,0.802744,1919.381,4.247,12.0,70.804601,36.603464,0.0,0.0,0.0
梁平县|曲水乡|596,梁平县,曲水乡,175.0,8.0,0.197251,0.802749,1153.632,2.075,16.0,73.446915,45.026646,0.0,0.0,0.0
石柱土家族自治县|龙沙镇|991,石柱土家族自治县,龙沙镇,239.0,9.0,0.197237,0.802763,618.44,2.505,0.0,0.0,20.0,0.0,0.0,0.0
璧山区|广普镇|719,璧山区,广普镇,263.0,13.0,0.197192,0.802808,1385.127,2.901,20.0,28.313021,38.679347,0.0,0.0,0.0
垫江县|砚台镇|313,垫江县,砚台镇,451.0,26.0,0.197092,0.802908,2081.809,4.798,25.0,37.199961,35.145106,0.0,0.0,0.0
奉节县|康坪乡|494,奉节县,康坪乡,101.0,3.0,0.197089,0.802911,1364.112,1.381,4.0,0.870004,80.0,0.0,0.0,0.0
合川区|狮滩镇|260,合川区,狮滩镇,260.0,9.0,0.197077,0.802923,1757.676,2.669,13.0,28.113141,53.350115,0.0,0.0,0.0
涪陵区|青羊镇|499,涪陵区,青羊镇,272.0,12.0,0.197042,0.802958,1427.84,2.925,5.0,15.128518,39.544516,0.0,0.0,0.0
南川区|福寿乡|208,南川区,福寿乡,105.0,8.0,0.196965,0.803035,727.168,1.736,9.0,10.908683,33.923931,0.0,0.0,0.0
丰都县|十直镇|348,丰都县,十直镇,328.0,14.0,0.196903,0.803097,1651.887,3.403,3.0,16.449859,39.317292,0.0,0.0,0.0
潼南县|花岩镇|701,潼南县,花岩镇,95.0,3.0,0.196828,0.803172,646.662,1.41,7.0,14.781811,37.150329,0.0,0.0,0.0
铜梁区|小林镇|748,铜梁区,小林镇,93.0,5.0,0.196747,0.803253,749.199,1.538,6.0,7.963513,39.460413,0.0,0.0,0.0
城口县|北屏乡|322,城口县,北屏乡,221.0,7.0,0.196653,0.803347,1419.4,2.426,16.0,36.356231,47.386788,0.0,0.0,0.0
奉节县|康乐镇|473,奉节县,康乐镇,621.0,23.0,0.19659,0.80341,3034.341,5.726,30.0,97.701522,42.921352,0.0,0.0,0.0
万州区|罗田镇|274,万州区,罗田镇,301.0,12.0,0.196513,0.803487,1386.355,3.227,26.0,63.825373,34.795014,0.0,0.0,0.0
开县|镇东街道|214,开县,镇东街道,566.0,33.0,0.196495,0.803505,2285.432,6.043,72.0,44.142501,30.635907,0.0,0.0,0.0
南川区|民主乡|39,南川区,民主乡,94.0,6.0,0.196478,0.803522,736.919,1.67,10.0,14.563504,35.738934,0.0,0.0,0.0
黔江区|蓬东乡|773,黔江区,蓬东乡,171.0,7.0,0.196445,0.803555,990.874,2.182,2.0,5.673315,36.782099,0.0,0.0,0.0
梁平县|石安镇|598,梁平县,石安镇,130.0,5.0,0.196362,0.803638,895.676,1.845,5.0,29.418398,39.323398,0.0,0.0,0.0
巫山县|竹贤乡|533,巫山县,竹贤乡,84.0,3.0,0.196295,0.803705,636.738,1.474,4.0,3.113999,35.0,0.0,0.0,0.0
秀山土家族苗族自治县|中平乡|822,秀山土家族苗族自治县,中平乡,103.0,6.0,0.196252,0.803748,1314.006,1.774,1.0,7.958961,60.0,0.0,0.0,0.0
秀山土家族苗族自治县|岑溪乡|831,秀山土家族苗族自治县,岑溪乡,75.0,2.0,0.196157,0.803843,344.217,1.394,0.0,0.0,20.0,0.0,0.0,0.0
忠县|石黄镇|10,忠县,石黄镇,196.0,5.0,0.196142,0.803858,1053.666,2.281,5.0,9.303358,37.423773,0.0,0.0,0.0
云阳县|路阳镇|44,云阳县,路阳镇,207.0,8.0,0.196109,0.803891,742.919,2.534,9.0,84.964228,23.745638,0.0,0.0,0.0
巫山县|邓家乡|897,巫山县,邓家乡,62.0,2.0,0.196063,0.803937,761.187,1.343,6.0,24.290598,45.923193,0.0,0.0,0.0
石柱土家族自治县|万朝镇|983,石柱土家族自治县,万朝镇,184.0,6.0,0.196007,0.803993,1378.888,2.313,36.0,72.752883,48.291531,0.0,0.0,0.0
石柱土家族自治县|王家乡|844,石柱土家族自治县,王家乡,144.0,6.0,0.196004,0.803996,1040.637,2.075,13.0,21.802841,40.631238,0.0,0.0,0.0
綦江区|郭扶镇|527,綦江区,郭扶镇,693.0,37.0,0.19589,0.80411,3211.245,7.158,45.0,79.260202,36.340926,0.0,0.0,0.0
丰都县|仁沙镇|342,丰都县,仁沙镇,272.0,19.0,0.195841,0.804159,2007.933,3.639,17.0,25.809964,44.69557,0.0,0.0,0.0
石柱土家族自治县|桥头镇|838,石柱土家族自治县,桥头镇,192.0,9.0,0.195789,0.804211,986.394,2.585,11.0,35.354494,30.904036,0.0,0.0,0.0
南川区|木凉乡|38,南川区,木凉乡,120.0,12.0,0.19577,0.80423,1734.909,2.354,17.0,30.476728,59.692637,0.0,0.0,0.0
荣昌县|清流镇|752,荣昌县,清流镇,123.0,12.0,0.195703,0.804297,1102.687,2.384,5.0,21.512506,37.465534,0.0,0.0,0.0
酉阳土家族苗族自治县|浪坪乡|863,酉阳土家族苗族自治县,浪坪乡,172.0,12.0,0.195697,0.804303,1361.366,2.669,3.0,23.122843,41.312867,0.0,0.0,0.0
万州区|弹子镇|230,万州区,弹子镇,181.0,11.0,0.195688,0.804312,1531.779,2.664,5.0,60.704234,46.579749,0.0,0.0,0.0
酉阳土家族苗族自治县|铜鼓乡|867,酉阳土家族苗族自治县,铜鼓乡,408.0,20.0,0.195687,0.804313,3336.458,4.528,28.0,74.850361,59.688605,0.0,0.0,0.0
彭水苗族土家族自治县|棣棠乡|1004,彭水苗族土家族自治县,棣棠乡,152.0,6.0,0.195642,0.804358,1318.926,2.206,3.0,15.636969,48.432109,0.0,0.0,0.0
万州区|太龙镇|228,万州区,太龙镇,203.0,7.0,0.195602,0.804398,1172.143,2.578,26.0,47.070416,36.83268,0.0,0.0,0.0
石柱土家族自治县|黎场乡|848,石柱土家族自治县,黎场乡,98.0,3.0,0.195592,0.804408,744.764,1.724,1.0,11.683178,35.0,0.0,0.0,0.0
彭水苗族土家族自治县|大垭乡|851,彭水苗族土家族自治县,大垭乡,79.0,2.0,0.195515,0.804485,898.258,1.575,10.0,16.975463,46.206586,0.0,0.0,0.0
大足区|高坪镇|445,大足区,高坪镇,257.0,16.0,0.195475,0.804525,1396.852,3.464,31.0,33.014049,32.664339,0.0,0.0,0.0
酉阳土家族苗族自治县|宜居乡|981,酉阳土家族苗族自治县,宜居乡,248.0,6.0,0.195424,0.804576,1087.114,2.817,9.0,15.236016,31.262895,0.0,0.0,0.0
万州区|太安镇|227,万州区,太安镇,313.0,18.0,0.195403,0.804597,2335.508,3.918,2.0,34.98983,48.282118,0.0,0.0,0.0
忠县|花桥镇|11,忠县,花桥镇,294.0,14.0,0.195287,0.804713,1460.962,3.601,21.0,25.546539,32.863551,0.0,0.0,0.0
忠县|金鸡镇|153,忠县,金鸡镇,345.0,14.0,0.195246,0.804754,2419.979,3.912,40.0,36.482921,50.105369,0.0,0.0,0.0
忠县|石子乡|8,忠县,石子乡,61.0,1.0,0.195202,0.804798,583.034,1.487,13.0,25.409297,31.754463,0.0,0.0,0.0
荣昌县|铜鼓镇|730,荣昌县,铜鼓镇,180.0,12.0,0.195111,0.804889,1101.333,2.858,7.0,6.589398,31.212938,0.0,0.0,0.0
丰都县|包鸾镇|346,丰都县,包鸾镇,324.0,18.0,0.195089,0.804911,1778.173,4.062,18.0,83.987507,35.460088,0.0,0.0,0.0
云阳县|栖霞镇|369,云阳县,栖霞镇,316.0,21.0,0.195048,0.804952,2404.511,4.21,32.0,83.272437,46.266307,0.0,0.0,0.0
彭水苗族土家族自治县|走马乡|804,彭水苗族土家族自治县,走马乡,218.0,5.0,0.194955,0.805045,1274.141,2.694,2.0,12.857886,38.309931,0.0,0.0,0.0
忠县|磨子土家族乡|13,忠县,磨子土家族乡,150.0,5.0,0.194952,0.805048,1730.314,2.314,49.0,55.073876,60.563977,0.0,0.0,0.0
云阳县|双土镇|252,云阳县,双土镇,454.0,20.0,0.194935,0.805065,2128.576,4.974,21.0,111.937683,34.662993,0.0,0.0,0.0
璧山区|健龙镇|702,璧山区,健龙镇,264.0,23.0,0.194839,0.805161,1690.326,4.076,22.0,44.29103,33.593043,0.0,0.0,0.0
酉阳土家族苗族自治县|花田乡|1009,酉阳土家族苗族自治县,花田乡,160.0,3.0,0.194836,0.805164,979.236,2.266,1.0,1.566659,35.0,0.0,0.0,0.0
酉阳土家族苗族自治县|两罾乡|1006,酉阳土家族苗族自治县,两罾乡,208.0,11.0,0.194715,0.805285,1796.384,3.056,7.0,11.293043,47.610289,0.0,0.0,0.0
黔江区|石家镇|772,黔江区,石家镇,213.0,11.0,0.19453,0.80547,1731.917,3.129,5.0,46.885033,44.831981,0.0,0.0,0.0
垫江县|杠家镇|305,垫江县,杠家镇,336.0,15.0,0.194479,0.805521,2045.286,4.1,23.0,39.715313,40.408883,0.0,0.0,0.0
酉阳土家族苗族自治县|涂市乡|1007,酉阳土家族苗族自治县,涂市乡,286.0,9.0,0.194355,0.805645,1727.7,3.479,21.0,63.54087,40.222446,0.0,0.0,0.0
忠县|复兴镇|222,忠县,复兴镇,233.0,11.0,0.194352,0.805648,1537.699,3.292,19.0,25.092233,37.839984,0.0,0.0,0.0
开县|温泉镇|23,开县,温泉镇,589.0,28.0,0.194286,0.805714,3166.239,6.393,17.0,52.822751,40.118901,0.0,0.0,0.0
南川区|石溪乡|205,南川区,石溪乡,185.0,7.0,0.194271,0.805729,1214.45,2.79,9.0,12.563882,35.262159,0.0,0.0,0.0
石柱土家族自治县|金铃乡|847,石柱土家族自治县,金铃乡,85.0,2.0,0.19415,0.80585,820.92,1.938,6.0,47.259205,34.314916,0.0,0.0,0.0
万州区|白土镇|272,万州区,白土镇,259.0,18.0,0.194127,0.805873,1883.997,3.913,3.0,55.798761,38.998906,0.0,0.0,0.0
荣昌县|观胜镇|756,荣昌县,观胜镇,145.0,16.0,0.194111,0.805889,1152.105,3.137,8.0,8.602852,29.746195,0.0,0.0,0.0
彭水苗族土家族自治县|石柳乡|1005,彭水苗族土家族自治县,石柳乡,108.0,4.0,0.194091,0.805909,544.32,2.204,0.0,0.0,20.0,0.0,0.0,0.0
南川区|神童镇|207,南川区,神童镇,193.0,15.0,0.194065,0.805935,1975.616,3.366,7.0,15.036723,47.542201,0.0,0.0,0.0
潼南县|群力镇|958,潼南县,群力镇,161.0,5.0,0.194021,0.805979,963.965,2.591,9.0,32.980526,30.139705,0.0,0.0,0.0
石柱土家族自治县|鱼池镇|988,石柱土家族自治县,鱼池镇,376.0,15.0,0.194008,0.805992,1982.047,4.446,24.0,73.131913,36.111025,0.0,0.0,0.0
綦江区|丛林镇|725,綦江区,丛林镇,258.0,8.0,0.194006,0.805994,2295.325,3.359,84.0,52.230405,55.343836,0.0,0.0,0.0
秀山土家族苗族自治县|里仁镇|666,秀山土家族苗族自治县,里仁镇,150.0,5.0,0.193984,0.806016,1345.266,2.535,5.0,18.708727,42.978994,0.0,0.0,0.0
南川区|峰岩乡|35,南川区,峰岩乡,79.0,3.0,0.193948,0.806052,945.615,2.011,3.0,11.615394,38.094522,0.0,0.0,0.0
丰都县|保合镇|343,丰都县,保合镇,208.0,12.0,0.193889,0.806111,1495.03,3.317,13.0,18.437358,36.50753,0.0,0.0,0.0
潼南县|新胜镇|714,潼南县,新胜镇,191.0,9.0,0.193875,0.806125,1402.205,3.041,11.0,8.211021,37.346088,0.0,0.0,0.0
开县|厚坝镇|27,开县,厚坝镇,262.0,12.0,0.193854,0.806146,1291.254,3.642,25.0,40.62033,28.721641,0.0,0.0,0.0
丰都县|龙孔镇|231,丰都县,龙孔镇,213.0,9.0,0.193818,0.806182,2241.919,3.183,13.0,52.760619,57.044011,0.0,0.0,0.0
城口县|治平乡|402,城口县,治平乡,112.0,2.0,0.193771,0.806229,986.737,2.19,20.0,14.428385,36.499816,0.0,0.0,0.0
开县|敦好镇|20,开县,敦好镇,526.0,29.0,0.193766,0.806234,2758.896,6.222,47.0,86.630937,35.917949,0.0,0.0,0.0
铜梁区|双山镇|741,铜梁区,双山镇,161.0,12.0,0.193702,0.806298,1427.236,3.088,7.0,15.003208,37.438537,0.0,0.0,0.0
