edge_type,source,target,source_unit_id,target_unit_id,rank,weight,configuration_similarity,standardized_feature_distance,boundary_adjacent,same_county,travel_time_difference_min,road_segment_difference,road_length_difference_km,road_speed_difference_kmh
mobility_accessibility_similarity,潼南县|柏梓镇|715,铜梁区|虎峰镇|96,潼南县|柏梓镇|715,铜梁区|虎峰镇|96,3,0.762641067,0.762641067,0.311232825,False,False,0.589,34,15.676318,0.308797
mobility_accessibility_similarity,潼南县|柏梓镇|715,合川区|太和镇|241,潼南县|柏梓镇|715,合川区|太和镇|241,4,0.755758097,0.755758097,0.323174709,False,False,0.42,33,26.942555,3.649347
mobility_accessibility_similarity,潼南县|柏梓镇|715,潼南县|塘坝镇|708,潼南县|柏梓镇|715,潼南县|塘坝镇|708,5,0.755712102,0.755712102,0.323255242,True,True,0.086,27,25.691854,4.36479
mobility_accessibility_similarity,合川区|香龙镇|265,潼南县|田家镇|429,合川区|香龙镇|265,潼南县|田家镇|429,1,0.764691633,0.764691633,0.307716675,False,False,1.351,10,3.482497,0.216621
mobility_accessibility_similarity,合川区|香龙镇|265,铜梁区|围龙镇|742,合川区|香龙镇|265,铜梁区|围龙镇|742,2,0.747986624,0.747986624,0.336922302,False,False,0.07,14,12.610278,9.980455
mobility_accessibility_similarity,合川区|香龙镇|265,铜梁区|太平镇|502,合川区|香龙镇|265,铜梁区|太平镇|502,3,0.745475711,0.745475711,0.341425329,False,False,2.172,13,0.750501,2.883933
mobility_accessibility_similarity,合川区|香龙镇|265,大足区|雍溪镇|443,合川区|香龙镇|265,大足区|雍溪镇|443,4,0.741397231,0.741397231,0.348804605,False,False,1.214,6,11.764927,3.301225
mobility_accessibility_similarity,合川区|香龙镇|265,长寿区|但渡镇|116,合川区|香龙镇|265,长寿区|但渡镇|116,5,0.730975501,0.730975501,0.368034905,False,False,0.495,8,24.784391,6.923997
mobility_accessibility_similarity,铜梁区|虎峰镇|96,永川区|来苏镇|632,铜梁区|虎峰镇|96,永川区|来苏镇|632,1,0.808857343,0.808857343,0.236311951,False,False,0.062,26,9.659637,1.597816
mobility_accessibility_similarity,铜梁区|虎峰镇|96,涪陵区|马武镇|500,铜梁区|虎峰镇|96,涪陵区|马武镇|500,2,0.807486236,0.807486236,0.238411201,False,False,0.17,23,0.260765,2.536874
mobility_accessibility_similarity,铜梁区|虎峰镇|96,合川区|大石街道|178,铜梁区|虎峰镇|96,合川区|大石街道|178,3,0.80230794,0.80230794,0.246404218,False,False,0.528,20,21.019572,1.2814
mobility_accessibility_similarity,铜梁区|虎峰镇|96,合川区|太和镇|241,铜梁区|虎峰镇|96,合川区|太和镇|241,4,0.794727997,0.794727997,0.25829215,False,False,0.169,1,11.266237,3.958144
mobility_accessibility_similarity,铜梁区|虎峰镇|96,铜梁区|旧县镇|84,铜梁区|虎峰镇|96,铜梁区|旧县镇|84,5,0.791488066,0.791488066,0.263442929,False,True,0.18,2,23.843839,8.372739
mobility_accessibility_similarity,潼南县|玉溪镇|428,荣昌县|清江镇|751,潼南县|玉溪镇|428,荣昌县|清江镇|751,1,0.764073778,0.764073778,0.308774138,False,False,0.646,2,14.169112,3.068214
mobility_accessibility_similarity,潼南县|玉溪镇|428,荣昌县|龙集镇|731,潼南县|玉溪镇|428,荣昌县|龙集镇|731,2,0.749517327,0.749517327,0.334191971,False,False,0.044,2,13.845852,5.0
mobility_accessibility_similarity,潼南县|玉溪镇|428,垫江县|三溪镇|286,潼南县|玉溪镇|428,垫江县|三溪镇|286,3,0.734084559,0.734084559,0.362240886,False,False,1.834,2,5.944717,6.894755
mobility_accessibility_similarity,潼南县|玉溪镇|428,丰都县|保合镇|343,潼南县|玉溪镇|428,丰都县|保合镇|343,4,0.712137105,0.712137105,0.404223981,False,False,0.023,10,9.989017,1.50753
mobility_accessibility_similarity,潼南县|玉溪镇|428,铜梁区|安溪镇|504,潼南县|玉溪镇|428,铜梁区|安溪镇|504,5,0.709438206,0.709438206,0.409566036,False,False,1.411,5,13.892475,2.030863
mobility_accessibility_similarity,九龙坡区|陶家镇|88,璧山区|来凤街道|406,九龙坡区|陶家镇|88,璧山区|来凤街道|406,1,0.789562948,0.789562948,0.266523464,False,False,0.502,6,22.871046,8.91593
mobility_accessibility_similarity,九龙坡区|陶家镇|88,合川区|大石街道|178,九龙坡区|陶家镇|88,合川区|大石街道|178,2,0.783960782,0.783960782,0.275574012,False,False,0.012,27,26.165653,8.67299
mobility_accessibility_similarity,九龙坡区|陶家镇|88,九龙坡区|巴福镇|80,九龙坡区|陶家镇|88,九龙坡区|巴福镇|80,3,0.768754718,0.768754718,0.300805026,True,True,1.408,56,5.759213,5.312904
mobility_accessibility_similarity,九龙坡区|陶家镇|88,长寿区|江南街道|757,九龙坡区|陶家镇|88,长寿区|江南街道|757,4,0.757085941,0.757085941,0.320854008,False,False,0.528,41,47.339366,3.002214
mobility_accessibility_similarity,九龙坡区|陶家镇|88,合川区|太和镇|241,九龙坡区|陶家镇|88,合川区|太和镇|241,5,0.746152823,0.746152823,0.340208024,False,False,0.371,48,58.451462,5.996246
mobility_accessibility_similarity,合川区|小沔镇|243,永川区|红炉镇|636,合川区|小沔镇|243,永川区|红炉镇|636,1,0.77704129,0.77704129,0.286932899,False,False,0.186,17,21.908313,2.107092
mobility_accessibility_similarity,合川区|小沔镇|243,合川区|双凤镇|124,合川区|小沔镇|243,合川区|双凤镇|124,2,0.770259589,0.770259589,0.298263617,False,True,0.635,10,3.587199,8.323891
mobility_accessibility_similarity,合川区|小沔镇|243,合川区|燕窝镇|259,合川区|小沔镇|243,合川区|燕窝镇|259,3,0.769035722,0.769035722,0.300329713,False,True,0.113,6,27.981641,3.388908
mobility_accessibility_similarity,合川区|小沔镇|243,大足区|宝兴镇|904,合川区|小沔镇|243,大足区|宝兴镇|904,4,0.768427707,0.768427707,0.301358594,False,False,1.134,9,7.97931,3.984296
mobility_accessibility_similarity,合川区|小沔镇|243,沙坪坝区|凤凰镇|970,合川区|小沔镇|243,沙坪坝区|凤凰镇|970,5,0.761477276,0.761477276,0.313236824,False,False,0.296,13,8.467839,1.06805
mobility_accessibility_similarity,北碚区|天府镇|49,南岸区|广阳镇|382,北碚区|天府镇|49,南岸区|广阳镇|382,1,0.783478611,0.783478611,0.27635903,False,False,0.032,19,1.026616,3.415973
mobility_accessibility_similarity,北碚区|天府镇|49,铜梁区|大庙镇|744,北碚区|天府镇|49,铜梁区|大庙镇|744,2,0.760584049,0.760584049,0.314779085,False,False,0.391,39,3.589123,5.778054
mobility_accessibility_similarity,北碚区|天府镇|49,铜梁区|围龙镇|742,北碚区|天府镇|49,铜梁区|围龙镇|742,3,0.754471892,0.754471892,0.325430424,False,False,0.353,14,10.096818,8.380583
mobility_accessibility_similarity,北碚区|天府镇|49,荣昌县|仁义镇|56,北碚区|天府镇|49,荣昌县|仁义镇|56,4,0.745393538,0.745393538,0.341573208,False,False,0.644,12,7.313601,3.167625
mobility_accessibility_similarity,北碚区|天府镇|49,铜梁区|平滩镇|82,北碚区|天府镇|49,铜梁区|平滩镇|82,5,0.744705526,0.744705526,0.342812649,False,False,0.11,25,3.638984,5.517194
mobility_accessibility_similarity,长寿区|双龙镇|108,铜梁区|大庙镇|744,长寿区|双龙镇|108,铜梁区|大庙镇|744,1,0.827667327,0.827667327,0.208214903,False,False,0.63,40,8.763708,0.751581
mobility_accessibility_similarity,长寿区|双龙镇|108,合川区|清平镇|173,长寿区|双龙镇|108,合川区|清平镇|173,2,0.823487469,0.823487469,0.214347561,False,False,0.193,40,23.055437,0.121081
mobility_accessibility_similarity,长寿区|双龙镇|108,铜梁区|旧县镇|84,长寿区|双龙镇|108,铜梁区|旧县镇|84,3,0.805683402,0.805683402,0.241182328,False,False,0.148,18,6.609708,1.280737
mobility_accessibility_similarity,长寿区|双龙镇|108,荣昌县|峰高街道|734,长寿区|双龙镇|108,荣昌县|峰高街道|734,4,0.799876198,0.799876198,0.250193471,False,False,0.773,3,13.112649,5.143939
mobility_accessibility_similarity,长寿区|双龙镇|108,合川区|双槐镇|125,长寿区|双龙镇|108,合川区|双槐镇|125,5,0.794594205,0.794594205,0.258504018,False,False,0.017,13,10.940127,6.391546
mobility_accessibility_similarity,璧山区|大兴镇|718,璧山区|八塘镇|717,璧山区|大兴镇|718,璧山区|八塘镇|717,1,0.8212671,0.8212671,0.217630659,False,True,0.179,5,26.908704,0.551396
mobility_accessibility_similarity,璧山区|大兴镇|718,巴南区|跳石镇|559,璧山区|大兴镇|718,巴南区|跳石镇|559,2,0.740436086,0.740436086,0.350555462,False,False,4.307,30,4.457585,2.371274
mobility_accessibility_similarity,璧山区|大兴镇|718,璧山区|正兴镇|720,璧山区|大兴镇|718,璧山区|正兴镇|720,3,0.739844444,0.739844444,0.351635479,True,True,0.854,1,15.760926,6.104706
mobility_accessibility_similarity,璧山区|大兴镇|718,合川区|土场镇|240,璧山区|大兴镇|718,合川区|土场镇|240,4,0.737860706,0.737860706,0.355269351,False,False,0.59,2,13.30307,4.720173
mobility_accessibility_similarity,璧山区|大兴镇|718,北碚区|澄江镇|380,璧山区|大兴镇|718,北碚区|澄江镇|380,5,0.737251164,0.737251164,0.356389855,False,False,0.158,1,5.697138,6.502055
mobility_accessibility_similarity,合川区|龙凤镇|266,荣昌县|直升镇|754,合川区|龙凤镇|266,荣昌县|直升镇|754,1,0.696095907,0.696095907,0.436583652,False,False,0.918,0,2.59741,15.0
mobility_accessibility_similarity,合川区|龙凤镇|266,荣昌县|河包镇|746,合川区|龙凤镇|266,荣昌县|河包镇|746,2,0.680343604,0.680343604,0.469845522,False,False,0.181,15,0.854189,12.96646
mobility_accessibility_similarity,合川区|龙凤镇|266,荣昌县|清升镇|747,合川区|龙凤镇|266,荣昌县|清升镇|747,3,0.675392138,0.675392138,0.480621322,False,False,0.903,1,6.768975,15.0
mobility_accessibility_similarity,合川区|龙凤镇|266,大渡口区|茄子溪街道|967,合川区|龙凤镇|266,大渡口区|茄子溪街道|967,4,0.667688078,0.667688078,0.49770534,False,False,1.094,10,1.599505,11.826582
mobility_accessibility_similarity,合川区|龙凤镇|266,大足区|龙石镇|447,合川区|龙凤镇|266,大足区|龙石镇|447,5,0.665484303,0.665484303,0.502665045,False,False,1.189,10,0.084807,13.665647
mobility_accessibility_similarity,永川区|板桥镇|634,大足区|国梁镇|437,永川区|板桥镇|634,大足区|国梁镇|437,1,0.800334804,0.800334804,0.249477087,False,False,0.055,9,10.827392,5.10566
mobility_accessibility_similarity,永川区|板桥镇|634,永川区|青峰镇|638,永川区|板桥镇|634,永川区|青峰镇|638,2,0.778445044,0.778445044,0.284612199,False,True,0.523,5,16.925778,4.493084
mobility_accessibility_similarity,永川区|板桥镇|634,璧山区|健龙镇|702,永川区|板桥镇|634,璧山区|健龙镇|702,3,0.751908325,0.751908325,0.329949366,False,False,1.827,8,3.66152,1.036963
mobility_accessibility_similarity,永川区|板桥镇|634,大足区|高坪镇|445,永川区|板桥镇|634,大足区|高坪镇|445,4,0.750415299,0.750415299,0.332595432,False,False,1.215,1,7.615461,0.108259
mobility_accessibility_similarity,永川区|板桥镇|634,垫江县|砚台镇|313,永川区|板桥镇|634,垫江县|砚台镇|313,5,0.739043605,0.739043605,0.353100134,False,False,2.549,5,3.429549,2.589026
mobility_accessibility_similarity,铜梁区|石鱼镇|92,永川区|红炉镇|636,铜梁区|石鱼镇|92,永川区|红炉镇|636,1,0.839901793,0.839901793,0.190615389,False,False,0.761,1,8.132742,1.89232
mobility_accessibility_similarity,铜梁区|石鱼镇|92,永川区|吉安镇|629,铜梁区|石鱼镇|92,永川区|吉安镇|629,2,0.808083532,0.808083532,0.237495828,False,False,0.228,9,10.498869,4.514279
mobility_accessibility_similarity,铜梁区|石鱼镇|92,江津区|朱杨镇|465,铜梁区|石鱼镇|92,江津区|朱杨镇|465,3,0.804430841,0.804430841,0.243114944,False,False,0.544,5,9.819783,4.521758
mobility_accessibility_similarity,铜梁区|石鱼镇|92,铜梁区|西河镇|97,铜梁区|石鱼镇|92,铜梁区|西河镇|97,4,0.788106076,0.788106076,0.268864726,False,True,1.308,1,2.406534,5.11893
mobility_accessibility_similarity,铜梁区|石鱼镇|92,大足区|宝兴镇|904,铜梁区|石鱼镇|92,大足区|宝兴镇|904,5,0.780116984,0.780116984,0.28185903,False,False,0.559,9,22.061745,3.769524
mobility_accessibility_similarity,涪陵区|马武镇|500,铜梁区|虎峰镇|96,涪陵区|马武镇|500,铜梁区|虎峰镇|96,1,0.807486236,0.807486236,0.238411201,False,False,0.17,23,0.260765,2.536874
mobility_accessibility_similarity,涪陵区|马武镇|500,铜梁区|侣俸镇|739,涪陵区|马武镇|500,铜梁区|侣俸镇|739,2,0.777337907,0.777337907,0.286441831,False,False,0.32,7,22.391281,11.390532
mobility_accessibility_similarity,涪陵区|马武镇|500,永川区|来苏镇|632,涪陵区|马武镇|500,永川区|来苏镇|632,3,0.76721881,0.76721881,0.303409128,False,False,0.108,3,9.398872,4.13469
mobility_accessibility_similarity,涪陵区|马武镇|500,荣昌县|仁义镇|56,涪陵区|马武镇|500,荣昌县|仁义镇|56,4,0.755088831,0.755088831,0.324347492,False,False,0.239,4,2.693066,1.077496
mobility_accessibility_similarity,涪陵区|马武镇|500,沙坪坝区|凤凰镇|970,涪陵区|马武镇|500,沙坪坝区|凤凰镇|970,5,0.751365808,0.751365808,0.330909644,False,False,1.254,20,11.403575,2.552875
mobility_accessibility_similarity,永川区|宝峰镇|630,荣昌县|远觉镇|729,永川区|宝峰镇|630,荣昌县|远觉镇|729,1,0.758852023,0.758852023,0.317779976,False,False,2.04,10,7.336435,1.886039
mobility_accessibility_similarity,永川区|宝峰镇|630,铜梁区|双山镇|741,永川区|宝峰镇|630,铜梁区|双山镇|741,2,0.758240873,0.758240873,0.318842119,False,False,0.574,10,0.534818,2.706781
mobility_accessibility_similarity,永川区|宝峰镇|630,荣昌县|古昌镇|615,永川区|宝峰镇|630,荣昌县|古昌镇|615,3,0.749430786,0.749430786,0.334346038,False,False,0.939,9,4.195127,1.982934
mobility_accessibility_similarity,永川区|宝峰镇|630,铜梁区|安溪镇|504,永川区|宝峰镇|630,铜梁区|安溪镇|504,4,0.735913879,0.735913879,0.358854655,False,False,1.779,9,1.004126,3.114455
mobility_accessibility_similarity,永川区|宝峰镇|630,荣昌县|清江镇|751,永川区|宝峰镇|630,荣昌县|清江镇|751,5,0.733641638,0.733641638,0.36306331,False,False,1.014,12,1.280763,2.077104
mobility_accessibility_similarity,江北区|大石坝街道|647,南岸区|铜元局街道|144,江北区|大石坝街道|647,南岸区|铜元局街道|144,1,0.803146568,0.803146568,0.24510275,False,False,0.168,12,17.462836,4.79598
mobility_accessibility_similarity,江北区|大石坝街道|647,南岸区|海棠溪街道|389,江北区|大石坝街道|647,南岸区|海棠溪街道|389,2,0.783900624,0.783900624,0.275671901,False,False,0.013,25,41.005426,3.649585
mobility_accessibility_similarity,江北区|大石坝街道|647,南岸区|涂山镇|917,江北区|大石坝街道|647,南岸区|涂山镇|917,3,0.748804393,0.748804393,0.335462251,False,False,0.045,56,48.829842,9.192858
mobility_accessibility_similarity,江北区|大石坝街道|647,南岸区|天文街道|922,江北区|大石坝街道|647,南岸区|天文街道|922,4,0.744294978,0.744294978,0.343553335,False,False,0.468,13,39.297463,2.49893
mobility_accessibility_similarity,江北区|大石坝街道|647,九龙坡区|石坪桥街道|782,江北区|大石坝街道|647,九龙坡区|石坪桥街道|782,5,0.73466899,0.73466899,0.361157219,False,False,0.162,2,5.786207,1.414327
mobility_accessibility_similarity,铜梁区|安居镇|503,江津区|石门镇|132,铜梁区|安居镇|503,江津区|石门镇|132,1,0.757458658,0.757458658,0.320204065,False,False,1.074,1,4.814459,2.389962
mobility_accessibility_similarity,铜梁区|安居镇|503,渝北区|兴隆镇|514,铜梁区|安居镇|503,渝北区|兴隆镇|514,2,0.747058761,0.747058761,0.33858279,False,False,0.39,1,20.380358,0.62008
mobility_accessibility_similarity,铜梁区|安居镇|503,荣昌县|仁义镇|56,铜梁区|安居镇|503,荣昌县|仁义镇|56,3,0.744556843,0.744556843,0.3430808,False,False,0.255,7,25.406071,0.540326
mobility_accessibility_similarity,铜梁区|安居镇|503,江津区|杜市镇|467,铜梁区|安居镇|503,江津区|杜市镇|467,4,0.739202557,0.739202557,0.352809173,False,False,1.399,4,15.970939,4.902829
mobility_accessibility_similarity,铜梁区|安居镇|503,北碚区|金刀峡镇|920,铜梁区|安居镇|503,北碚区|金刀峡镇|920,5,0.735210619,0.735210619,0.360154457,False,False,1.765,0,10.134665,5.324664
mobility_accessibility_similarity,合川区|古楼镇|239,铜梁区|庆隆镇|83,合川区|古楼镇|239,铜梁区|庆隆镇|83,1,0.625142196,0.625142196,0.59963606,False,False,0.54,2,5.052768,11.1062
mobility_accessibility_similarity,合川区|古楼镇|239,永川区|永荣镇|635,合川区|古楼镇|239,永川区|永荣镇|635,2,0.606753555,0.606753555,0.6481156,False,False,0.662,2,10.962285,16.189232
mobility_accessibility_similarity,合川区|古楼镇|239,荣昌县|清升镇|747,合川区|古楼镇|239,荣昌县|清升镇|747,3,0.596911093,0.596911093,0.675291365,False,False,1.683,1,4.281336,25.0
mobility_accessibility_similarity,合川区|古楼镇|239,潼南县|宝龙镇|710,合川区|古楼镇|239,潼南县|宝龙镇|710,4,0.592008412,0.592008412,0.689165188,False,False,1.3,3,13.464627,12.322218
mobility_accessibility_similarity,合川区|古楼镇|239,垫江县|鹤游镇|318,合川区|古楼镇|239,垫江县|鹤游镇|318,5,0.591094353,0.591094353,0.691777287,False,False,0.882,0,6.63025,20.0
mobility_accessibility_similarity,北碚区|金刀峡镇|920,合川区|涞滩镇|172,北碚区|金刀峡镇|920,合川区|涞滩镇|172,1,0.750497977,0.750497977,0.332448629,False,False,0.359,4,4.856608,2.340346
mobility_accessibility_similarity,北碚区|金刀峡镇|920,铜梁区|安居镇|503,北碚区|金刀峡镇|920,铜梁区|安居镇|503,2,0.735210619,0.735210619,0.360154457,False,False,1.765,0,10.134665,5.324664
mobility_accessibility_similarity,北碚区|金刀峡镇|920,巴南区|丰盛镇|878,北碚区|金刀峡镇|920,巴南区|丰盛镇|878,3,0.733152296,0.733152296,0.363973086,False,False,0.405,19,22.080277,3.372539
mobility_accessibility_similarity,北碚区|金刀峡镇|920,大足区|玉龙镇|40,北碚区|金刀峡镇|920,大足区|玉龙镇|40,4,0.718240484,0.718240484,0.392291332,False,False,0.838,37,17.80499,1.529095
mobility_accessibility_similarity,北碚区|金刀峡镇|920,北碚区|柳荫镇|378,北碚区|金刀峡镇|920,北碚区|柳荫镇|378,5,0.717475798,0.717475798,0.393775236,True,True,0.116,6,13.505515,0.494819
mobility_accessibility_similarity,璧山区|福禄镇|403,潼南县|五桂镇|699,璧山区|福禄镇|403,潼南县|五桂镇|699,1,0.766890975,0.766890975,0.303966316,False,False,0.217,26,10.853797,6.595692
mobility_accessibility_similarity,璧山区|福禄镇|403,铜梁区|西河镇|97,璧山区|福禄镇|403,铜梁区|西河镇|97,2,0.757844915,0.757844915,0.319531187,False,False,0.16,39,30.659383,4.243964
mobility_accessibility_similarity,璧山区|福禄镇|403,大足区|高升镇|444,璧山区|福禄镇|403,大足区|高升镇|444,3,0.756849267,0.756849267,0.321267053,False,False,0.496,23,15.656811,1.151209
mobility_accessibility_similarity,璧山区|福禄镇|403,璧山区|广普镇|719,璧山区|福禄镇|403,璧山区|广普镇|719,4,0.750359932,0.750359932,0.332693761,False,True,1.606,29,23.073829,9.126846
mobility_accessibility_similarity,璧山区|福禄镇|403,大足区|金山镇|441,璧山区|福禄镇|403,大足区|金山镇|441,5,0.744822613,0.744822613,0.342601558,False,False,0.351,1,12.579369,8.207043
mobility_accessibility_similarity,潼南县|太安镇|709,北碚区|柳荫镇|378,潼南县|太安镇|709,北碚区|柳荫镇|378,1,0.763930938,0.763930938,0.309018852,False,False,1.701,0,3.148096,11.081647
mobility_accessibility_similarity,潼南县|太安镇|709,江津区|朱杨镇|465,潼南县|太安镇|709,江津区|朱杨镇|465,2,0.761683008,0.761683008,0.312882117,False,False,0.779,1,17.332547,5.840599
mobility_accessibility_similarity,潼南县|太安镇|709,铜梁区|石鱼镇|92,潼南县|太安镇|709,铜梁区|石鱼镇|92,3,0.755499314,0.755499314,0.323627939,False,False,1.323,6,7.512764,1.318841
mobility_accessibility_similarity,潼南县|太安镇|709,江津区|杜市镇|467,潼南县|太安镇|709,江津区|杜市镇|467,4,0.737365435,0.737365435,0.356179653,False,False,1.951,2,22.489885,0.359335
mobility_accessibility_similarity,潼南县|太安镇|709,綦江区|横山镇|126,潼南县|太安镇|709,綦江区|横山镇|126,5,0.733436731,0.733436731,0.363444122,False,False,1.146,1,4.045475,10.35465
mobility_accessibility_similarity,潼南县|崇龛镇|713,北碚区|柳荫镇|378,潼南县|崇龛镇|713,北碚区|柳荫镇|378,1,0.793321967,0.793321967,0.260522261,False,False,0.936,1,7.348912,3.918353
mobility_accessibility_similarity,潼南县|崇龛镇|713,潼南县|卧佛镇|705,潼南县|崇龛镇|713,潼南县|卧佛镇|705,2,0.722491011,0.722491011,0.384100265,False,True,1.085,2,5.440894,0.754438
mobility_accessibility_similarity,潼南县|崇龛镇|713,江津区|石门镇|132,潼南县|崇龛镇|713,江津区|石门镇|132,3,0.7071316,0.7071316,0.414163927,False,False,0.361,8,15.534221,7.347874
mobility_accessibility_similarity,潼南县|崇龛镇|713,潼南县|古溪镇|707,潼南县|崇龛镇|713,潼南县|古溪镇|707,4,0.704601073,0.704601073,0.419242801,False,True,2.101,2,0.462335,4.951371
mobility_accessibility_similarity,潼南县|崇龛镇|713,綦江区|横山镇|126,潼南县|崇龛镇|713,綦江区|横山镇|126,5,0.703752384,0.703752384,0.420954334,False,False,1.491,2,0.155341,4.64535
mobility_accessibility_similarity,大足区|铁山镇|442,永川区|临江镇|624,大足区|铁山镇|442,永川区|临江镇|624,1,0.811702731,0.811702731,0.231978114,False,False,0.827,11,2.87553,2.248723
mobility_accessibility_similarity,大足区|铁山镇|442,大足区|宝兴镇|904,大足区|铁山镇|442,大足区|宝兴镇|904,2,0.784158615,0.784158615,0.275252202,False,True,1.868,9,16.230967,3.70616
mobility_accessibility_similarity,大足区|铁山镇|442,涪陵区|大顺乡|490,大足区|铁山镇|442,涪陵区|大顺乡|490,3,0.783668434,0.783668434,0.276049866,False,False,1.256,2,6.943687,2.723461
mobility_accessibility_similarity,大足区|铁山镇|442,合川区|双凤镇|124,大足区|铁山镇|442,合川区|双凤镇|124,4,0.775074868,0.775074868,0.290197942,False,False,2.367,10,20.623078,0.633435
mobility_accessibility_similarity,大足区|铁山镇|442,合川区|渭沱镇|174,大足区|铁山镇|442,合川区|渭沱镇|174,5,0.772479223,0.772479223,0.294533199,False,False,0.655,27,41.118831,3.811193
mobility_accessibility_similarity,渝北区|茨竹镇|522,大足区|珠溪镇|41,渝北区|茨竹镇|522,大足区|珠溪镇|41,1,0.818953412,0.818953412,0.22107068,False,False,0.883,22,24.80597,3.17869
mobility_accessibility_similarity,渝北区|茨竹镇|522,荣昌县|盘龙镇|753,渝北区|茨竹镇|522,荣昌县|盘龙镇|753,2,0.784388249,0.784388249,0.274878865,False,False,0.775,11,43.863659,1.471822
mobility_accessibility_similarity,渝北区|茨竹镇|522,璧山区|正兴镇|720,渝北区|茨竹镇|522,璧山区|正兴镇|720,3,0.777428231,0.777428231,0.286292369,False,False,0.498,5,34.488366,3.741441
mobility_accessibility_similarity,渝北区|茨竹镇|522,长寿区|江南街道|757,渝北区|茨竹镇|522,长寿区|江南街道|757,4,0.775243491,0.775243491,0.289917312,False,False,2.046,23,35.036871,2.060242
mobility_accessibility_similarity,渝北区|茨竹镇|522,江津区|永兴镇|469,渝北区|茨竹镇|522,江津区|永兴镇|469,5,0.770303695,0.770303695,0.298189282,False,False,0.499,4,4.433171,2.193967
mobility_accessibility_similarity,合川区|肖家镇|261,永川区|永荣镇|635,合川区|肖家镇|261,永川区|永荣镇|635,1,0.802543566,0.802543566,0.246038274,False,False,0.658,1,11.465789,3.577107
mobility_accessibility_similarity,合川区|肖家镇|261,铜梁区|庆隆镇|83,合川区|肖家镇|261,铜梁区|庆隆镇|83,2,0.743440738,0.743440738,0.345097126,False,False,0.536,1,17.375306,1.505925
mobility_accessibility_similarity,合川区|肖家镇|261,铜梁区|西河镇|97,合川区|肖家镇|261,铜梁区|西河镇|97,3,0.740848445,0.740848445,0.349803737,False,False,0.513,8,1.815312,3.825646
mobility_accessibility_similarity,合川区|肖家镇|261,潼南县|宝龙镇|710,合川区|肖家镇|261,潼南县|宝龙镇|710,4,0.738351118,0.738351118,0.354369183,False,False,1.296,2,8.963447,0.289907
mobility_accessibility_similarity,合川区|肖家镇|261,荣昌县|远觉镇|729,合川区|肖家镇|261,荣昌县|远觉镇|729,5,0.737152669,0.737152669,0.35657109,False,False,0.68,5,0.331682,9.128596
mobility_accessibility_similarity,巴南区|跳石镇|559,璧山区|大兴镇|718,巴南区|跳石镇|559,璧山区|大兴镇|718,1,0.740436086,0.740436086,0.350555462,False,False,4.307,30,4.457585,2.371274
mobility_accessibility_similarity,巴南区|跳石镇|559,大足区|宝顶镇|905,巴南区|跳石镇|559,大足区|宝顶镇|905,2,0.738183003,0.738183003,0.354677629,False,False,3.546,15,14.725866,0.49123
mobility_accessibility_similarity,巴南区|跳石镇|559,璧山区|正兴镇|720,巴南区|跳石镇|559,璧山区|正兴镇|720,3,0.706039038,0.706039038,0.416352278,False,False,3.453,31,20.218511,3.733432
mobility_accessibility_similarity,巴南区|跳石镇|559,大足区|邮亭镇|440,巴南区|跳石镇|559,大足区|邮亭镇|440,4,0.702613301,0.702613301,0.423257997,False,False,3.142,52,6.499024,2.231532
mobility_accessibility_similarity,巴南区|跳石镇|559,璧山区|八塘镇|717,巴南区|跳石镇|559,璧山区|八塘镇|717,5,0.700505506,0.700505506,0.427540529,False,False,4.486,35,31.366289,2.92267
mobility_accessibility_similarity,北碚区|柳荫镇|378,潼南县|崇龛镇|713,北碚区|柳荫镇|378,潼南县|崇龛镇|713,1,0.793321967,0.793321967,0.260522261,False,False,0.936,1,7.348912,3.918353
mobility_accessibility_similarity,北碚区|柳荫镇|378,潼南县|古溪镇|707,北碚区|柳荫镇|378,潼南县|古溪镇|707,2,0.783492231,0.783492231,0.276336843,False,False,1.165,1,7.811247,1.033018
mobility_accessibility_similarity,北碚区|柳荫镇|378,綦江区|横山镇|126,北碚区|柳荫镇|378,綦江区|横山镇|126,3,0.781042247,0.781042247,0.280340473,False,False,0.555,1,7.193571,0.726997
mobility_accessibility_similarity,北碚区|柳荫镇|378,江津区|石门镇|132,北碚区|柳荫镇|378,江津区|石门镇|132,4,0.769922868,0.769922868,0.298831404,False,False,0.575,7,8.185309,3.429521
mobility_accessibility_similarity,北碚区|柳荫镇|378,潼南县|卧佛镇|705,北碚区|柳荫镇|378,潼南县|卧佛镇|705,5,0.765472555,0.765472555,0.306382564,False,False,0.149,1,12.789806,3.163915
mobility_accessibility_similarity,潼南县|龙形镇|959,江津区|朱杨镇|465,潼南县|龙形镇|959,江津区|朱杨镇|465,1,0.76050607,0.76050607,0.314913897,False,False,1.814,1,13.398721,3.528181
mobility_accessibility_similarity,潼南县|龙形镇|959,永川区|金龙镇|637,潼南县|龙形镇|959,永川区|金龙镇|637,2,0.743172756,0.743172756,0.345582157,False,False,0.758,10,29.906194,5.66307
mobility_accessibility_similarity,潼南县|龙形镇|959,合川区|二郎镇|401,潼南县|龙形镇|959,合川区|二郎镇|401,3,0.743153065,0.743153065,0.345617811,True,False,0.39,2,4.612811,1.63976
